,Acquisition Amount,Acquisition Date,Acquisition Method,Address,Asbestos Survey RFP Group,BTF Recommendation,Bid Price Contractor Amount,Case GTJ Photo Link,Current Status,Current Status Date,Demo Contractor,Demo Contractor Proceed Date,Demo RFP Group,Foreclosure Year,Grant Program,Knock Down Date,NTP Batch,NTP Date,Occupancy Model Last Update,Occupancy Model Probability,Parcel ID,Photo URL,Pipeline,Planned Knock Down Date,Program,Property Ownership,Sold - Auction,Sold - Direct Sale,Sold - Side Lot,Sold Date,Util Cut Status
241,,2014-12-04,Transfer-City PDD,235 Harmon,,,0.0,,For Sale,2016-03-30,,,,2006,,,,,,,01003404.,https://wdwot.s3.amazonaws.com/blexts/000/009/769/blext20131206-17307-1vk7bl5.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
242,,2014-12-04,Transfer-City PDD,243 Harmon,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,01003405.,https://wdwot.s3.amazonaws.com/blexts/000/009/795/blext20131206-17307-5qpjk8.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
243,,2014-01-23,Transfer-WCT,249 Harmon,04222014C,Structure Removal,11948.3,http://www.gtjadmin.com/view_assets.asp?id=1873186,For Sale,2016-03-30,Able Demolition,,6j,2013,a07j0000003iIyrAAE,2014-09-10,HHF1 NTP 3,2014-05-14,,,01003406.,https://wdwot.s3.amazonaws.com/blexts/000/009/816/blext20131206-17307-jc17ox.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,Double Cut
244,,2016-01-14,Transfer-City PDD,9549 Goodwin,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,05004955.,https://wdwot.s3.amazonaws.com/blexts/000/009/830/blext20131206-17307-6c3i0j.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
245,,2014-05-09,Transfer-MLB,17580 Riopelle,,Community Input,0.0,,Intake Review,2015-03-18,,,,2011,,,,,2017-03-15,14.3120027430898,09018475.,https://wdwot.s3.amazonaws.com/blexts/000/370/164/blext.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
246,,2016-01-13,Transfer-WCT,9550 Goodwin,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,05004867.,https://wdwot.s3.amazonaws.com/blexts/000/009/843/blext20131206-32097-nemjna.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
247,,2016-01-14,Transfer-City PDD,9557 Goodwin,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,05004954.,https://wdwot.s3.amazonaws.com/blexts/000/009/850/blext20131206-17307-gq1hh4.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
248,,2014-12-04,Transfer-City PDD,255 Harmon,,Community Input,0.0,,For Sale,2016-03-30,,,,,,,,,,,01003407.,https://wdwot.s3.amazonaws.com/blexts/000/009/855/blext20131206-17307-3khpwe.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
249,,2014-12-04,Transfer-City PDD,16808 Southfield,,,0.0,http://www.gtjadmin.com/view_assets.asp?id=1874806,For Sale,2016-03-30,,,,2009,,,,,,,22073449.,https://wdwot.s3.amazonaws.com/blexts/000/009/875/blext20131206-13247-1st35xx.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
250,,2016-01-14,Transfer-City PDD,9560 Goodwin,,,0.0,,,2016-10-19,,,,,,,,,,,05004869.,https://wdwot.s3.amazonaws.com/blexts/000/614/653/e21da5de9e1f9685.jpg?t=1468382853,,,Side Lot,Formerly DLBA Owned,False,False,False,2016-10-19,No Cuts Confirmed
251,,2014-12-04,Transfer-City PDD,261 Harmon,,,0.0,,For Sale,2016-03-30,,,,2006,,,,,,,01003408.,https://wdwot.s3.amazonaws.com/blexts/000/009/881/blext20131206-17307-qc1csu.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
252,,2016-01-14,Transfer-City PDD,9561 Goodwin,,Community Input,0.0,,For Sale,2016-03-30,,,,,,,,,,,05004953.,https://wdwot.s3.amazonaws.com/blexts/000/009/886/blext20131206-17307-1mip519.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
253,,2014-12-04,Transfer-City PDD,264 Harmon,,,0.0,,,2016-08-15,,,,2005,,,,,,,01003353.,https://wdwot.s3.amazonaws.com/blexts/000/009/902/blext20131206-31959-r5y7cj.jpg,,,Side Lot,Formerly DLBA Owned,False,True,False,2016-06-27,No Cuts Confirmed
254,,2016-01-14,Transfer-City PDD,9574 Goodwin,,Community Input,0.0,,,2016-10-13,,,,,,,,,,,05004871.,https://wdwot.s3.amazonaws.com/blexts/000/614/651/3ae8448c3aaee528.jpg?t=1468382853,,,Side Lot,Formerly DLBA Owned,False,False,False,2016-10-13,No Cuts Confirmed
255,,2015-06-16,Transfer-City PDD,16816 Southfield,,Further Analysis,0.0,http://gtjadmin.com/view_assets.asp?id=1993145,For Sale,2016-03-30,,,,,,,,,,,22073450-1,https://wdwot.s3.amazonaws.com/blexts/000/009/909/blext20131206-13247-11bwtt.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
256,,2016-01-14,Transfer-City PDD,9567 Goodwin,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,05004952.,https://wdwot.s3.amazonaws.com/blexts/000/009/912/blext20131206-17307-aogj2c.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
257,,2014-12-04,Transfer-City PDD,270 Harmon,,Community Input,0.0,,,2016-05-24,,,,2004,,,,,,,01003352.,https://wdwot.s3.amazonaws.com/blexts/000/009/924/blext20131206-31959-11ghncp.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,2016-05-24,No Cuts Confirmed
258,,2015-06-16,Transfer-City PDD,1626 Richton,,,0.0,,For Sale,2016-11-21,,,,2009,,,,,,,06003362.,https://wdwot.s3.amazonaws.com/blexts/000/009/944/blext20131206-32097-1orsrqb.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
259,,2014-12-02,Transfer-MLB,2605 Wendell,,,0.0,,,2016-03-30,,,,,,,,,,,20007573.,https://wdwot.s3.amazonaws.com/blexts/000/689/519/f09e14dff46a7afa.jpg?t=1478840975,,,Side Lot,Formerly DLBA Owned,False,False,True,2014-12-06,No Cuts Confirmed
260,,2016-01-14,Transfer-City PDD,9579 Goodwin,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,05004950.,https://wdwot.s3.amazonaws.com/blexts/000/009/947/blext20131206-17307-n77qrb.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
261,,2014-07-10,Transfer-City PDD,8621 Ashton,07062014C,Structure Removal,15558.53,http://www.gtjadmin.com/view_assets.asp?id=1887912,For Sale,2016-11-21,Homrich,,Unit Price 2.1,2012,a07j0000003iIyrAAE,2014-08-09,HHF1 NTP 8,2014-07-21,,,22075837.,https://wdwot.s3.amazonaws.com/blexts/000/339/807/blext.jpg,Side Lot,2014-08-09,Side Lot,DLBA Owned,False,False,False,,Double Cut
262,,2014-12-02,Transfer-MLB,1000 Westminster,,,0.0,,,2016-10-21,,,,,,,,,,,05004857-8,https://wdwot.s3.amazonaws.com/blexts/000/680/001/cc674565d5e52d64.jpg?t=1477627852,,,Community Partner,Formerly DLBA Owned,False,False,False,2016-09-02,No Cuts Confirmed
263,,2014-12-02,Transfer-MLB,922 Westminster,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,05004964.,https://wdwot.s3.amazonaws.com/blexts/000/010/014/blext20131206-32097-1j0vj03.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
264,,2014-07-10,Transfer-City PDD,6869 Edward,,Structure Removal,0.0,http://gtjadmin.com/view_assets.asp?id=2180521,Demo Review,2017-02-15,,,,2010,,,,,2017-03-15,14.3120027430898,18001791.,https://wdwot.s3.amazonaws.com/blexts/000/010/018/blext20131206-13247-bhs07e.jpg,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
265,,2016-01-15,Transfer-WCT,2587 Wendell,2.15.16A,Structure Removal,8100.0,http://gtjadmin.com/view_assets.asp?id=2042507,Demolished,2016-05-23,Homrich,2016-04-13,3.15.16E,,a07j000000BbILwAAN,2016-05-23,HHF3 NTP5,2016-02-12,,,20007576.,https://wdwot.s3.amazonaws.com/blexts/000/689/525/28522c03e1af98e7.jpg?t=1478840976,HHF Demo,2016-05-23,HHF Demo,DLBA Owned,False,False,False,,Double Cut
266,,2014-07-10,Transfer-City PDD,9245 Goodwin,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=1874726,Sales Review,2016-03-31,,,,2009,,,,,2017-03-15,14.3120027430898,05004965-6,https://wdwot.s3.amazonaws.com/blexts/000/679/997/0b40e78edd40cc85.jpg?t=1477627851,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
267,,2014-12-02,Transfer-MLB,302 Harmon,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,01003348.,https://wdwot.s3.amazonaws.com/blexts/000/010/040/blext20131206-31959-hso68j.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
268,,2016-01-13,Transfer-WCT,285 Harmon,,Structure Removal,0.0,,,2016-06-29,"Adamo Group, Inc.",,FIE 19A,,,2015-07-22,,,,,01003412.,https://wdwot.s3.amazonaws.com/blexts/000/613/921/3d310f467ab49d2c.jpg?t=1468296573,,,Side Lot,Formerly DLBA Owned,False,False,False,2016-06-29,No Cuts Confirmed
269,,2014-12-04,Transfer-City PDD,9239 Goodwin,,,0.0,,,2016-09-27,,,,,,,,,,,05004967.,https://wdwot.s3.amazonaws.com/blexts/000/010/054/blext20131206-32097-vb2dfd.jpg,,,Community Partner,Formerly DLBA Owned,False,True,False,2015-04-03,No Cuts Confirmed
270,,2015-06-16,Transfer-City PDD,2136 E Willis,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,09002155.,https://wdwot.s3.amazonaws.com/blexts/000/357/695/blext.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
271,,2016-01-13,Transfer-WCT,1639 Richton,,Community Input,0.0,,Intake Review,2016-01-15,,,,,,,,,2017-03-15,5.04159017374991,06003342.,https://wdwot.s3.amazonaws.com/blexts/000/010/082/blext20131206-32097-evc312.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
272,,2014-07-10,Transfer-City PDD,17240 Vaughan,07232014A,Structure Removal,11486.35,http://www.gtjadmin.com/view_assets.asp?id=1891924,Sold,2017-03-25,"Adamo Group, Inc.",,Unit Price 5.1,2012,a07j0000003iIyrAAE,2014-09-12,HHF1 NTP 10,2014-06-30,,,22097855.,https://wdwot.s3.amazonaws.com/blexts/000/014/733/blext20131206-13247-14riyrb.jpg,Side Lot,2014-09-02,Side Lot,DLBA Owned,False,True,False,,Double Cut
273,,2014-12-04,Transfer-City PDD,125 Westminster,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,01003143.,https://wdwot.s3.amazonaws.com/blexts/000/014/740/blext20131206-13247-1w33gif.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
274,,2016-01-15,Transfer-WCT,17236 Vaughan,,Structure Removal,0.0,,,2017-03-25,"Adamo Group, Inc.",,FIE 9B,,,2014-07-29,,,,,22097854.,https://wdwot.s3.amazonaws.com/blexts/000/014/751/blext20131206-32097-lobz35.jpg,,,Side Lot,Formerly DLBA Owned,False,True,False,2017-03-25,No Cuts Confirmed
275,,2014-05-09,Transfer-MLB,17208 Vaughan,07172014C,Structure Removal,5067.33,http://www.gtjadmin.com/view_assets.asp?id=1892207,For Sale,2016-06-01,"Direct Construction Services, LLC",,Rehabbed and Ready 11.24,2011,a07j000000H8tugAAB,2016-02-05,Rehabbed and Ready NTP1,2015-08-18,,,22097851.,https://wdwot.s3.amazonaws.com/blexts/000/014/756/blext20131206-13247-1dj1li1.jpg,Side Lot,2016-02-05,Side Lot,DLBA Owned,False,False,False,,Double Cut
276,,2014-01-23,Transfer-WCT,17222 Vaughan,10132014C,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=1892164,Sales Review,2016-03-31,,,,2013,,,HHF1 NTP 15,2014-09-26,2017-03-15,55.4379796198073,22097852.,https://wdwot.s3.amazonaws.com/blexts/000/014/766/blext20131206-32097-iylsh3.jpg,Own It Now,,Own It Now,DLBA Owned,False,False,False,,Double Cut
277,,2017-01-13,Transfer-WCT,1919 Lawrence,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=2164387,Sales Review,2017-03-19,,,,2013,,,,,2017-03-15,14.3120027430898,08003315-17,https://wdwot.s3.amazonaws.com/blexts/000/014/770/blext20131206-17307-1dpjrp2.jpg,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
278,,2014-12-04,Transfer-City PDD,121 Westminster,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,01003142.,https://wdwot.s3.amazonaws.com/blexts/000/014/775/blext20131209-29722-1572wo.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
279,,2014-12-02,Transfer-MLB,9107 Delmar,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,05005178.,https://wdwot.s3.amazonaws.com/blexts/000/014/798/blext20131206-17307-1hapfq2.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
280,,2014-12-02,Transfer-MLB,6896 Mercier,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,18001636.,https://wdwot.s3.amazonaws.com/blexts/000/014/801/blext20131206-13247-1bgqk5j.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
281,,2015-06-16,Transfer-City PDD,1927 Burlingame,,,0.0,,For Sale,2016-11-14,,,,,,,,,,,08003371.,https://wdwot.s3.amazonaws.com/blexts/000/014/802/blext20131206-32097-1an66io.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
282,,2017-01-13,Transfer-WCT,17180 Vaughan,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=2163089,Sales Review,2017-03-17,,,,2012,,,,,2017-03-15,14.3120027430898,22097848.,https://wdwot.s3.amazonaws.com/blexts/000/014/806/blext20131206-32097-1qadr9r.jpg,Own It Now,,Own It Now,DLBA Owned,False,False,False,,No Cuts Confirmed
283,,2014-01-23,Transfer-WCT,17172 Vaughan,07172014C,Structure Removal,7519.78,http://www.gtjadmin.com/view_assets.asp?id=1892208,For Sale,2016-03-30,"Adamo Group, Inc.",,Unit Price 4.1,2013,a07j0000003iIyrAAE,2014-09-16,HHF1 NTP 10,2014-06-30,,,22097847.,https://wdwot.s3.amazonaws.com/blexts/000/014/808/blext20131206-13247-1fmg4ze.jpg,Side Lot,2014-09-02,Side Lot,DLBA Owned,False,False,False,,Double Cut
284,,2014-12-04,Transfer-City PDD,9114 Delmar,,,0.0,,,2017-03-24,,,,2006,,,,,,,05005017.,https://wdwot.s3.amazonaws.com/blexts/000/014/811/blext20131206-32097-nv2ej6.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
285,,2015-01-06,Transfer-WCT,1291 Ashland,,,0.0,,Vacant Land,2016-07-26,,,,2014,,,,,,,21062420.,https://wdwot.s3.amazonaws.com/blexts/000/014/822/blext20131206-13247-udfgv.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
286,,2016-01-15,Transfer-WCT,6904 Mercier,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,18001635.,https://wdwot.s3.amazonaws.com/blexts/000/014/827/blext20131206-13247-mtyyi7.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
287,,2015-06-16,Transfer-City PDD,1935 Burlingame,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,08003372.,https://wdwot.s3.amazonaws.com/blexts/000/014/829/blext20131206-32097-1i2lhae.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
288,,2016-01-15,Transfer-WCT,16780 Mansfield,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22057328.,https://wdwot.s3.amazonaws.com/blexts/000/663/637/0659386c52e1c900.jpg?t=1475122106,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
289,,2015-06-16,Transfer-City PDD,1963 Burlingame,,Community Input,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,08003373.,https://wdwot.s3.amazonaws.com/blexts/000/014/855/blext20131206-32097-1t012sb.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
290,,2015-06-16,Transfer-City PDD,1986 Burlingame,,Community Input,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,08003395-403,https://wdwot.s3.amazonaws.com/blexts/000/014/868/blext20131206-17307-ojrmjt.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
291,,2014-12-02,Transfer-MLB,17144 Vaughan,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22097843.,https://wdwot.s3.amazonaws.com/blexts/000/014/871/blext20131206-32097-1aarm3c.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
292,,2014-12-04,Transfer-City PDD,17138 Vaughan,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22097842.,https://wdwot.s3.amazonaws.com/blexts/000/014/883/blext20131206-32097-124b43c.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
293,,2014-03-04,Transfer-City PDD,9137 Delmar,04222014C,Structure Removal,14983.35,http://www.gtjadmin.com/view_assets.asp?id=1873626,,2016-03-30,Able Demolition,,6j,,a07j0000003iIyrAAE,2014-08-21,HHF1 NTP 3,2014-05-14,,,05005173.,https://wdwot.s3.amazonaws.com/blexts/000/014/891/blext20131206-17307-qptq6i.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-05-28,Double Cut
294,,2014-12-04,Transfer-City PDD,9134 Delmar,,,0.0,,For Sale,2016-11-21,,,,,,,,,,,05005021.,https://wdwot.s3.amazonaws.com/blexts/000/014/895/blext20131206-32097-rmp3nd.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
295,,2016-01-15,Transfer-WCT,1281 Ashland,2.29.2016A,Structure Removal,11956.25,http://www.gtjadmin.com/view_assets.asp?id=2060373,Demolished,2017-01-19,DMC Consultants,2016-05-04,4.7.2016E,,a07j000000BbILwAAN,2017-01-19,HHF3 NTP 7,2016-02-26,,,21062422.,https://wdwot.s3.amazonaws.com/blexts/000/566/259/5370e70badc757ba.jpg?t=1460606581,HHF Demo,2017-01-19,HHF Demo,DLBA Owned,False,False,False,,Double Cut
296,,2015-06-16,Transfer-City PDD,1278 Coplin,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,21051271.,https://wdwot.s3.amazonaws.com/blexts/000/014/899/blext20131206-13247-dhkxug.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
297,,2016-01-13,Transfer-WCT,9142 Delmar,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,05005022.,https://wdwot.s3.amazonaws.com/blexts/000/014/911/blext20131206-32097-wo45ot.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
298,,2014-07-10,Transfer-City PDD,12217 Rutland,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=2086623,Demo Review,2016-04-18,,,,2010,,,Draft HHF5 DTE Release 2,,2017-03-15,14.3120027430898,22068951.,https://wdwot.s3.amazonaws.com/blexts/000/566/498/99650965211dd322.jpg?t=1460692970,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
299,,2014-07-10,Transfer-City PDD,6942 Mercier,10132014A,Structure Removal,17027.0,http://www.gtjadmin.com/view_assets.asp?id=1887701,,2016-03-30,"Adamo Group, Inc.",,11A,2012,a07j0000003iIyrAAE,2015-05-01,HHF1 NTP 15,2014-09-26,,,18001629.,https://wdwot.s3.amazonaws.com/blexts/000/538/359/0ec87227bd953e4c.jpg?t=1436204469,,2015-03-13,Side Lot,Formerly DLBA Owned,False,False,True,2015-12-18,Double Cut
300,,2016-01-15,Transfer-WCT,16884 Prevost,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22055064.,https://wdwot.s3.amazonaws.com/blexts/000/663/895/74433e815e3f3631.jpg?t=1475208442,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
301,,2014-12-04,Transfer-City PDD,9148 Delmar,,Community Input,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,05005023.,https://wdwot.s3.amazonaws.com/blexts/000/015/003/blext20131206-32097-14rt5bv.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
302,,2015-01-06,Transfer-WCT,17379 Lindsay,,Community Input,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,22067230.,https://wdwot.s3.amazonaws.com/blexts/000/015/005/blext20131206-17307-p385hm.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
303,,2014-12-02,Transfer-MLB,6974 Mercier,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,18001624.,https://wdwot.s3.amazonaws.com/blexts/000/015/011/blext20131206-13247-1jqb1ka.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
304,,2014-07-10,Transfer-City PDD,17322 Vaughan,07232014A,Structure Removal,17459.11,http://www.gtjadmin.com/view_assets.asp?id=1891923,For Sale,2016-03-30,"Adamo Group, Inc.",,Unit Price 5.1,2012,a07j0000003iIyrAAE,2014-09-10,HHF1 NTP 10,2014-06-30,,,22097860.,https://wdwot.s3.amazonaws.com/blexts/000/015/032/blext20131206-32097-1i8snei.jpg,Side Lot,2014-09-02,Side Lot,DLBA Owned,False,False,False,,Double Cut
305,,2015-01-06,Transfer-WCT,17330 Vaughan,,,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,22097861.,https://wdwot.s3.amazonaws.com/blexts/000/015/053/blext20131206-32097-1mdzskw.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
306,,2015-01-06,Transfer-WCT,17371 Lindsay,,,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,22067231.,https://wdwot.s3.amazonaws.com/blexts/000/015/054/blext20131206-17307-q9jppi.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
307,,2015-06-16,Transfer-City PDD,17338 Vaughan,,,0.0,,For Sale,2016-03-30,,,,2008,,,,,,,22097862.,https://wdwot.s3.amazonaws.com/blexts/000/015/059/blext20131206-13247-trl9xd.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
308,,2015-01-06,Transfer-WCT,17365 Lindsay,,,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,22067232.,https://wdwot.s3.amazonaws.com/blexts/000/015/065/blext20131206-17307-1ai32ck.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
309,,2017-01-13,Transfer-WCT,17344 Vaughan,10.27.16D1,Community Input,0.0,http://www.gtjadmin.com/view_assets.asp?id=2163090,Demo Pipeline,2016-10-03,,,,,,,,,2017-03-15,14.3120027430898,22097863.,https://wdwot.s3.amazonaws.com/blexts/000/015/066/blext20131206-32097-141xkvg.jpg,Non-HHF Demo,,Non-HHF Demo,DLBA Owned,False,False,False,,Double Cut
310,,2014-01-23,Transfer-WCT,15456 Linnhurst,09252014A,Structure Removal,11400.0,http://www.gtjadmin.com/view_assets.asp?id=1893664,Demolished,2015-07-08,Farrow Group,2014-10-11,9D,2013,a07j0000003iIyrAAE,2015-05-15,HHF1 NTP 11,2014-07-03,,,21018349.,https://wdwot.s3.amazonaws.com/blexts/000/314/239/blext.jpg,HHF Demo,2015-05-15,HHF Demo,DLBA Owned,False,False,False,,Double Cut
311,,2015-01-06,Transfer-WCT,17359 Lindsay,,,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,22067233.,https://wdwot.s3.amazonaws.com/blexts/000/015/080/blext20131206-17307-dh8cxs.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
312,,2015-01-06,Transfer-WCT,17351 Lindsay,,,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,22067234.,https://wdwot.s3.amazonaws.com/blexts/000/015/094/blext20131206-17307-wvazht.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
313,,2015-06-16,Transfer-City PDD,5126 Dubois,,,0.0,,,2016-03-30,,,,,,,,,,,09004083.,https://wdwot.s3.amazonaws.com/blexts/000/380/277/blext.jpg,Economic Development,,Economic Development,DLBA Owned,False,False,False,,No Cuts Confirmed
314,,2016-01-15,Transfer-WCT,17345 Lindsay,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22067235.,https://wdwot.s3.amazonaws.com/blexts/000/015/110/blext20131206-17307-1uz92lo.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
315,,2016-01-15,Transfer-WCT,17370 Vaughan,,,0.0,http://www.gtjadmin.com/view_assets.asp?id=2086724,,2016-06-01,,,,,,,,,2017-03-15,60.4656045480788,22097866.,https://wdwot.s3.amazonaws.com/blexts/000/565/426/ddd6fff02d136ffe.jpg?t=1460088167,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
316,,2015-01-06,Transfer-WCT,17337 Lindsay,,,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,22067236.,https://wdwot.s3.amazonaws.com/blexts/000/015/125/blext20131206-17307-14tstv5.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
317,,2014-07-10,Transfer-City PDD,1973 Lawley,,Community Input,0.0,http://gtjadmin.com/view_assets.asp?id=2083580,Demo Review,2016-04-11,,,,2009,,,,,2017-03-15,14.3120027430898,09006054.,https://wdwot.s3.amazonaws.com/blexts/000/565/338/164ce59003b511b5.jpg?t=1460001872,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
318,,2014-05-09,Transfer-MLB,17382 Vaughan,07172014C,Structure Removal,6811.82,http://www.gtjadmin.com/view_assets.asp?id=1892196,For Sale,2016-03-30,"Adamo Group, Inc.",,Unit Price 4.1,2011,a07j0000003iIyrAAE,2014-09-08,HHF1 NTP 10,2014-06-30,,,22097868.,https://wdwot.s3.amazonaws.com/blexts/000/015/131/blext20131206-32097-fqa9k6.jpg,Side Lot,2014-09-02,Side Lot,DLBA Owned,False,False,False,,Double Cut
